Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
32.0,6,64.0,365.9919197912758,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19916,498,2962,1991.6,890.5712523743147,1991.6,0.0042757034301757,10,793117.1555555554,BENIGN
20.36,6,63.57,25175.8943577431,0.01,0.0,0.0,0.01,0.03,0.0,0.0,3,0,1,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6025,60,73,60.25,1.5398740601789878,60.25,3.972053527832031e-05,100,2.371212121212121,DDOS-TCP_FLOOD
29.6,6,80.8,413.9415352426821,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10915,66,2962,1091.5,963.9487365346076,1091.5,0.0031682014465332,10,929197.1666666666,BENIGN
20.0,6,64.0,24733.482722019107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.043102264404297e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,21504.840032813783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.650115966796875e-05,100,0.0,DDOS-TCP_FLOOD
19.88,6,63.87,24049.90825688073,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.171848297119141e-05,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,23934.62679753481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.202127456665039e-05,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,13014.068075335876,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.684946060180664e-05,100,0.0,DDOS-RSTFINFLOOD
8.24,17,63.86,33942.7369102533,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999991,60.06,2.9489994049072265e-05,100,0.3599999999999989,DDOS-UDP_FLOOD
8.0,17,49.0,40642.48062015504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2655,46,382,265.5,113.2600253104922,265.5,2.470016479492188e-05,10,12827.833333333334,DNS_SPOOFING
7.68,17,72.28,7311.480667991494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.01,0.0,0.04,0.0,1.0,1.0,6328,60,348,63.28,28.82692344235709,63.28,0.0001367807388305,100,830.9915151515168,DDOS-UDP_FLOOD
7.84,17,62.72,16948.737220673214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.98,0.98,6000,60,60,60.0,0.0,60.0,5.900144577026367e-05,100,0.0,DDOS-UDP_FLOOD
20.28,6,70.2,8922.3425301538,0.0,0.0,0.0,0.95,0.99,0.0,0.0,99,0,0,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6024,60,66,60.24,1.1816783134015942,60.24,0.0001149082183837,100,1.3963636363636365,DDOS-PSHACK_FLOOD
20.0,6,64.0,43608.89997920566,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0,98,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2931098937988283e-05,100,0.0,DOS-SYN_FLOOD
19.88,6,66.55,40768.895800933125,0.98,0.0,0.98,0.01,0.01,0.0,0.0,1,0,98,98,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6124,60,123,61.24,8.724886037286467,61.24,2.458810806274414e-05,100,76.12363636363634,DDOS-RSTFINFLOOD
20.0,6,64.0,31959.036879000305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.1290054321289065e-05,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,43763.60601001669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2940635681152343e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,45516.04991861096,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1979808807373046e-05,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,51628.55736090596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9369125366210936e-05,100,0.0,DDOS-SYN_FLOOD
0.56,47,67.59,999.8388550124196,0.0,0.02,0.0,0.0,0.01,0.0,0.0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.02,0.0,1.0,1.0,56436,58,590,564.36,80.62802981543828,564.36,0.0010001707077026,100,6500.8791919192045,MIRAI-GREIP_FLOOD
0.0,1,64.0,73739.52180028129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.4259815216064454e-05,100,0.0,DDOS-ICMP_FLOOD
19.92,6,63.36,25980.57482656095,0.98,0.0,0.98,0.0,0.01,0.0,0.0,1,0,98,98,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,7454,60,1514,74.54,145.4,74.54,3.849029541015625e-05,100,21141.16,DDOS-RSTFINFLOOD
8.84,17,62.08,18379.142018316463,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.94,0.0,0.03,0.0,0.0,0.97,0.97,6054,60,78,60.54,3.0860389439597755,60.54,5.441904067993164e-05,100,9.523636363636369,DDOS-UDP_FLOOD
8.0,17,64.0,34807.5020746888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16200,162,162,162.0,0.0,162.0,2.874135971069336e-05,100,0.0,DOS-UDP_FLOOD
9.8,6,62.72,4347.8257263991545,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.02,0.0,0.0,0.98,0.98,92632,60,1514,926.32,580.5940336579355,926.32,0.0002300095558166,100,337089.431919192,DDOS-ACK_FRAGMENTATION
8.0,17,64.0,9525.581395348838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001051592826843,100,0.0,DDOS-UDP_FLOOD
7.92,17,64.0,5125.568549816085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,54944,98,554,549.44,45.60000000000005,549.44,0.0001976704597473,100,2079.3600000000047,MIRAI-UDPPLAIN
7.92,17,63.36,2459.7859425856964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,54906,60,554,549.06,49.39999999999991,549.06,0.000407440662384,100,2440.3599999999915,MIRAI-UDPPLAIN
20.0,6,64.0,29524.876812614388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.386974334716797e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,28193.21099684076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.5469532012939456e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,21644.66921250903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.620075225830078e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,39309.31583880037,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.544879913330078e-05,100,0.0,DDOS-RSTFINFLOOD
0.24,47,63.76,862.2023417971319,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58668,60,592,586.68,53.19999999999991,586.68,0.0011648702621459,100,2830.2399999999907,MIRAI-GREETH_FLOOD
20.0,6,64.0,39968.59157613874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5029182434082032e-05,100,0.0,DDOS-TCP_FLOOD
8.64,17,64.0,19345.528342788617,0.01,0.0,0.04,0.01,0.01,0.0,0.0,1,0,1,4,0.04,0.01,0.05,0.0,0.0,0.0,0.0,0.05,0.94,0.0,0.0,0.01,0.0,1.0,1.0,6280,60,152,62.8,12.682605601708389,62.8,5.1691532135009766e-05,100,160.84848484848496,DOS-UDP_FLOOD
19.88,6,64.0,33146.07238817765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.016948699951172e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,36589.93282735759,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.7329921722412108e-05,100,0.0,DDOS-PSHACK_FLOOD
19.8,6,63.36,13925.774428101862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,7.180929183959961e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,28042.41492277864,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.566980361938477e-05,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,38564.76645825671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.593040466308594e-05,100,0.0,DDOS-TCP_FLOOD
0.0,1,64.0,58141.16994732465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.719951629638672e-05,100,0.0,DDOS-ICMP_FLOOD
20.2,6,64.0,41286.58332513043,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999992,60.14,2.422094345092773e-05,100,1.959999999999998,DDOS-TCP_FLOOD
0.0,1,64.0,34807.5020746888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.872943878173828e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,43495.84154308825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.299070358276368e-05,100,0.0,DDOS-TCP_FLOOD
32.0,6,64.0,391.92509671270255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0025993108749389,10,0.0,BENIGN
8.0,17,64.0,44539.704789211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.24614143371582e-05,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,14216.53391180558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.034063339233398e-05,100,0.0,DDOS-TCP_FLOOD
8.0,17,64.0,2319.1144433754657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0004314088821411,100,0.0,MIRAI-UDPPLAIN
20.0,6,64.0,43383.36781133637,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.317190170288086e-05,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,20521.08224472821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.873037338256836e-05,100,0.0,DDOS-TCP_FLOOD
8.0,17,64.0,12370.023888872503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.106946945190429e-05,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,37200.0354767184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.688169479370117e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,19458.61285084667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.13911247253418e-05,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,29967.876536153188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.336906433105469e-05,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,38610.91779434778,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5899410247802733e-05,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,7290.764657824749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001371598243713,100,0.0,DDOS-SYN_FLOOD
0.0,1,64.0,31574.1041854863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.1681060791015624e-05,100,0.0,DDOS-ICMP_FLOOD
7.28,17,81.19,16784.601224538797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.09,0.0,1.0,1.0,6090,60,70,60.9,2.876234912646612,60.9,5.959987640380859e-05,100,8.272727272727266,DDOS-UDP_FLOOD
14.4,17,93.0,101.8796576081148,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,878,60,230,87.8,58.17559625822497,87.8,0.0112847089767456,10,3384.4,BENIGN
0.0,1,64.0,45809.34906072521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.203941345214844e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,11168.132921503888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.954048156738281e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,20362.67598796,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.910945892333984e-05,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,18151.6596702298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.510091781616211e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,15237.054528281324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.695985794067383e-05,100,0.0,DDOS-ICMP_FLOOD
20.2,6,63.78,18807.69472220977,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999992,60.14,5.316972732543945e-05,100,1.959999999999998,DDOS-SYN_FLOOD
8.0,17,64.0,5741.846457124083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001768207550048,100,0.0,MIRAI-UDPPLAIN
20.0,6,64.0,46274.31597528685,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.664970397949219e-05,100,0.0,DDOS-RSTFINFLOOD
12.4,6,63.74,3403.224471580997,0.0,0.02,0.17,0.0,0.43,0.0,0.0,43,2,0,17,0.58,0.02,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,78202,60,1514,782.02,623.5423402632812,782.02,0.0002947187423706,100,388805.0501010095,DDOS-ACK_FRAGMENTATION
20.0,6,64.0,29145.326940448893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.432035446166992e-05,100,0.0,DOS-SYN_FLOOD
20.08,6,64.0,46060.88293432901,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.98,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6027,60,74,60.27,1.9008504210569344,60.27,2.171039581298828e-05,100,3.613232323232325,DDOS-TCP_FLOOD
20.0,6,64.0,42103.03151977515,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.376079559326172e-05,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,50606.94980694981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9769668579101563e-05,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,18931.636199503497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.302190780639648e-05,100,0.0,DDOS-UDP_FLOOD
0.0,1,62.72,23251.31104828427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.98,0.98,6000,60,60,60.0,0.0,60.0,4.301786422729493e-05,100,0.0,DDOS-ICMP_FLOOD
32.0,6,63.6,1755.0123436127035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484,66,4410,1948.4,1192.098728200721,1948.4,0.0006179809570312,10,1421099.3777777774,BENIGN
8.12,17,65.91,41000.03910068426,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.4390220642089843e-05,100,0.0,DOS-UDP_FLOOD
0.0,1,64.0,59595.11224779767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.678943634033203e-05,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,43289.33842501806,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.310991287231445e-05,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,36245.28171448324,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.758979797363281e-05,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,11832.94024713649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.450984954833984e-05,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,58383.96436525613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.174854278564453e-05,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,49021.78588125292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0399093627929688e-05,100,0.0,DDOS-TCP_FLOOD
